时间,微秒,主机号,站号,方向,强度,回击,存盘时间,ID,ID_TDFV20,FLAG
2020-06-15 00:00:03.000,4974390,93,6,54.2,-37.9,1,2020-06-15 00:00:03.790,714774640,NULL,38
2020-06-15 00:00:03.000,5080785,75,108,74.0,20.9,200,2020-06-14 23:59:16.100,714773210,NULL,40
2020-06-15 00:00:03.000,6174890,93,6,51.5,-34.2,1,2020-06-15 00:00:03.870,714774644,NULL,38
2020-06-15 00:00:03.000,6805898,15,51,64.5,-38.5,1,2020-06-16 00:00:34.993,722149405,NULL,0
2020-06-15 00:00:03.000,7362949,93,6,56.3,-35.0,1,2020-06-15 00:00:03.917,714774645,NULL,38
2020-06-15 00:00:03.000,8208901,24,108,39.0,-28.2,200,2020-06-14 23:59:16.380,714773224,NULL,40
2020-06-15 00:00:03.000,8328675,251,114,24.0,-39.2,200,2020-06-14 23:59:16.300,714773216,NULL,40
2020-06-15 00:00:03.000,8564618,93,6,57.3,-36.9,1,2020-06-15 00:00:03.980,714774646,NULL,38
2020-06-15 00:00:03.000,9609742,71,106,46.0,-38.0,200,2020-06-15 00:00:31.747,714773265,259861397,0
2020-06-15 00:00:03.000,9763444,93,6,55.4,-34.6,1,2020-06-15 00:00:04.213,714774649,NULL,38
2020-06-15 00:00:03.000,9764511,94,11,46.1,-25.7,1,2020-06-15 23:59:33.840,722149117,NULL,38
2020-06-15 00:00:03.000,9770900,93,16,57.3,-41.1,1,2020-06-15 23:59:33.637,722149088,NULL,38
2020-06-15 00:00:03.000,9777361,93,11,45.4,-34.4,1,2020-06-15 23:59:33.730,722149100,NULL,38
2020-06-15 00:00:04.000,442932,94,11,46.7,-26.5,1,2020-06-15 23:59:33.900,722149129,NULL,38
2020-06-15 00:00:04.000,455184,15,51,63.7,-33.3,1,2020-06-16 00:00:35.010,722149408,NULL,0
2020-06-15 00:00:04.000,905916,71,106,52.0,-29.5,200,2020-06-15 00:00:31.747,714773266,259861398,0
2020-06-15 00:00:04.000,963591,93,6,56.0,-35.3,1,2020-06-15 00:00:04.277,714774650,NULL,38
2020-06-15 00:00:04.000,1644812,66,9,44.2,-54.3,1,2020-06-15 23:59:47.240,722150201,NULL,38
2020-06-15 00:00:04.000,2163703,93,6,56.0,-34.8,1,2020-06-15 00:00:04.400,714774653,NULL,38
2020-06-15 00:00:04.000,2829499,75,121,110.0,-14.7,200,2020-06-14 23:59:16.690,714773234,NULL,40
2020-06-15 00:00:04.000,3241658,66,9,41.6,-50.2,1,2020-06-15 23:59:47.333,722150202,NULL,38
2020-06-15 00:00:04.000,3364924,93,6,55.9,-34.9,1,2020-06-15 00:00:04.463,714774654,NULL,38
2020-06-15 00:00:04.000,3807974,71,106,44.0,-29.3,200,2020-06-15 00:00:31.763,714773267,259861399,0
2020-06-15 00:00:04.000,4303084,93,9,48.5,-28.9,1,2020-06-15 23:59:33.433,722149071,NULL,38
2020-06-15 00:00:04.000,4564937,93,6,57.1,-35.3,1,2020-06-15 00:00:04.603,714774657,NULL,38
2020-06-15 00:00:04.000,4910098,71,106,58.0,-20.8,200,2020-06-15 00:00:31.780,714773268,259861400,0
2020-06-15 00:00:04.000,5239361,66,9,46.6,-59.6,1,2020-06-15 23:59:47.443,722150204,NULL,38
2020-06-15 00:00:04.000,5249750,75,108,76.0,20.1,200,2020-06-14 23:59:16.893,714773240,NULL,40
2020-06-15 00:00:04.000,5440251,66,9,34.7,-43.8,1,2020-06-15 23:59:47.520,722150205,NULL,38
2020-06-15 00:00:04.000,5763811,93,6,53.6,-33.7,1,2020-06-15 00:00:04.697,714774658,NULL,38
2020-06-15 00:00:04.000,6606347,71,106,44.0,-34.8,200,2020-06-15 00:00:31.810,714773270,259861401,0
2020-06-15 00:00:04.000,6964299,93,6,56.6,-34.1,1,2020-06-15 00:00:05.010,714774669,NULL,38
2020-06-15 00:00:04.000,7708302,71,106,54.0,-21.5,200,2020-06-15 00:00:31.810,714773271,259861402,0
2020-06-15 00:00:04.000,8164992,93,6,56.3,-35.5,1,2020-06-15 00:00:05.057,714774670,NULL,38
2020-06-15 00:00:04.000,8908188,71,106,54.0,-18.2,200,2020-06-15 00:00:31.827,714773272,259861403,0
2020-06-15 00:00:04.000,9101805,71,106,49.0,-25.6,200,2020-06-15 00:00:31.840,714773273,259861404,0
2020-06-15 00:00:04.000,9364604,93,6,55.5,-35.0,1,2020-06-15 00:00:05.150,714774673,NULL,38
2020-06-15 00:00:04.000,9907451,71,106,48.0,-21.5,200,2020-06-15 00:00:31.840,714773274,259861405,0
2020-06-15 00:00:05.000,482139,251,114,27.0,-34.5,200,2020-06-14 23:59:17.690,714773260,NULL,40
2020-06-15 00:00:05.000,577828,93,6,52.6,-35.8,1,2020-06-15 00:00:05.210,714774675,NULL,38
2020-06-15 00:00:05.000,1777624,93,6,54.1,-36.0,1,2020-06-15 00:00:05.273,714774678,NULL,38
2020-06-15 00:00:05.000,2966831,93,6,56.4,-34.7,1,2020-06-15 00:00:05.600,714774704,NULL,38
2020-06-15 00:00:05.000,4166127,93,6,55.9,-34.3,1,2020-06-15 00:00:05.650,714774705,NULL,38
2020-06-15 00:00:05.000,5001518,71,106,52.0,-23.9,200,2020-06-15 00:00:32.730,714773294,259861406,0
2020-06-15 00:00:05.000,5367152,93,6,57.1,-35.9,1,2020-06-15 00:00:05.913,714774718,NULL,38
2020-06-15 00:00:05.000,6104488,71,106,54.0,-18.2,200,2020-06-15 00:00:32.743,714773295,259861407,0
2020-06-15 00:00:05.000,6568815,93,6,53.8,-34.7,1,2020-06-15 00:00:05.960,714774722,NULL,38
2020-06-15 00:00:05.000,6632037,75,109,217.0,-101.3,200,2020-06-14 23:59:18.300,714773281,NULL,40
2020-06-15 00:00:05.000,7022856,84,132,82.0,-37.5,200,2020-06-15 00:00:35.180,714773368,259861412,0
2020-06-15 00:00:05.000,7567058,93,6,55.1,-34.6,1,2020-06-15 00:00:06.007,714774725,NULL,38
2020-06-15 00:00:05.000,8559482,61,51,55.7,-60.3,1,2020-06-16 00:00:35.027,722149412,NULL,0
2020-06-15 00:00:05.000,8621824,66,9,43.9,-51.0,1,2020-06-15 23:59:47.643,722150207,NULL,38
2020-06-15 00:00:05.000,8680618,66,9,47.0,-41.0,1,2020-06-15 00:00:00.453,714774478,NULL,38
2020-06-15 00:00:05.000,8779505,93,6,55.0,-36.5,1,2020-06-15 00:00:06.100,714774729,NULL,38
2020-06-15 00:00:05.000,8810288,66,9,46.6,-25.6,1,2020-06-15 23:59:47.723,722150212,NULL,38
2020-06-15 00:00:05.000,8865325,66,9,54.8,-38.8,1,2020-06-15 00:00:00.580,714774485,NULL,38
2020-06-15 00:00:05.000,8871536,75,21,337.5,-21.4,1,2020-06-15 23:59:19.717,722149270,NULL,40
2020-06-15 00:00:05.000,9071681,66,9,42.7,-34.8,1,2020-06-15 00:00:00.640,714774492,NULL,38
2020-06-15 00:00:05.000,9211315,93,16,50.1,-32.5,1,2020-06-15 23:59:35.760,722149439,NULL,38
2020-06-15 00:00:05.000,9464338,66,9,51.1,-44.5,1,2020-06-15 00:00:00.670,714774494,NULL,38
2020-06-15 00:00:05.000,9969178,93,6,56.0,-34.7,1,2020-06-15 00:00:06.227,714774738,NULL,38
2020-06-15 00:00:06.000,393267,71,106,54.0,-26.3,200,2020-06-15 00:00:32.760,714773297,259861408,0
2020-06-15 00:00:06.000,816655,93,7,222.4,-25.5,1,2020-06-15 23:59:36.040,722149468,NULL,38
2020-06-15 00:00:06.000,1101726,71,106,55.0,-19.8,200,2020-06-15 00:00:32.777,714773298,259861409,0
2020-06-15 00:00:06.000,1169010,93,6,56.1,-35.4,1,2020-06-15 00:00:06.413,714774746,NULL,38
2020-06-15 00:00:06.000,1701475,71,106,60.0,-21.5,200,2020-06-15 00:00:32.790,714773300,259861410,0
2020-06-15 00:00:06.000,1974883,84,104,58.0,-20.0,200,2020-06-15 00:00:35.227,714773370,259861413,0
2020-06-15 00:00:06.000,2368885,94,14,162.2,-18.6,1,2020-06-15 23:59:36.163,722149485,NULL,38
2020-06-15 00:00:06.000,2461271,93,6,43.3,-19.2,1,2020-06-15 00:00:06.540,714774749,NULL,38
2020-06-15 00:00:06.000,2534003,93,16,50.9,-29.5,1,2020-06-15 23:59:35.837,722149445,NULL,38
2020-06-15 00:00:06.000,2635525,251,114,24.0,-41.3,200,2020-06-14 23:59:18.890,714773296,NULL,40
2020-06-15 00:00:06.000,2901104,71,106,51.0,-25.6,200,2020-06-15 00:00:32.790,714773301,259861411,0
2020-06-15 00:00:06.000,3078028,66,9,51.1,-46.2,1,2020-06-15 00:00:00.750,714774504,NULL,38
2020-06-15 00:00:06.000,3581235,93,6,55.9,-36.7,1,2020-06-15 00:00:06.773,714774756,NULL,38
2020-06-15 00:00:06.000,3861971,66,9,51.7,-41.2,1,2020-06-15 00:00:00.827,714774510,NULL,38
2020-06-15 00:00:06.000,4279026,66,9,54.0,-45.1,1,2020-06-15 00:00:00.813,714774509,NULL,38
2020-06-15 00:00:06.000,4781623,93,6,56.6,-37.6,1,2020-06-15 00:00:06.880,714774765,NULL,38
2020-06-15 00:00:06.000,5856784,61,22,136.2,-39.8,1,2020-06-16 00:00:37.190,722149714,NULL,0
2020-06-15 00:00:06.000,5981468,93,6,54.9,-35.6,1,2020-06-15 00:00:07.020,714774773,NULL,38
2020-06-15 00:00:06.000,7001558,66,9,48.2,-49.9,1,2020-06-15 23:59:47.847,722150222,NULL,38
2020-06-15 00:00:06.000,7171342,93,6,55.9,-36.4,1,2020-06-15 00:00:07.037,714774774,NULL,38
2020-06-15 00:00:06.000,7696295,75,109,179.0,-62.2,200,2020-06-14 23:59:19.297,714773309,NULL,40
2020-06-15 00:00:06.000,7928998,75,109,178.0,-40.7,200,2020-06-14 23:59:19.360,714773311,NULL,40
2020-06-15 00:00:06.000,8121874,75,109,178.0,-56.2,200,2020-06-14 23:59:19.420,714773313,NULL,40
2020-06-15 00:00:06.000,8215414,66,9,45.6,-63.4,1,2020-06-15 23:59:47.893,722150225,NULL,38
2020-06-15 00:00:06.000,8343386,75,109,178.0,-38.9,200,2020-06-14 23:59:19.500,714773317,NULL,40
2020-06-15 00:00:06.000,8370846,93,6,57.2,-35.8,1,2020-06-15 00:00:07.117,714774777,NULL,38
2020-06-15 00:00:06.000,9384351,93,6,56.6,-37.9,1,2020-06-15 00:00:07.257,714774779,NULL,38
2020-06-15 00:00:07.000,170644,84,104,56.0,-23.1,200,2020-06-15 00:00:35.260,714773371,259861414,0
2020-06-15 00:00:07.000,249419,75,109,179.0,-274.8,200,2020-06-14 23:59:19.670,714773322,NULL,40
2020-06-15 00:00:07.000,251430,75,131,57.0,-133.9,200,2020-06-14 23:59:19.890,714773333,NULL,40
2020-06-15 00:00:07.000,251909,75,134,6.0,-83.6,200,2020-06-14 23:59:19.560,714773319,NULL,40
2020-06-15 00:00:07.000,253624,75,132,13.0,-74.7,200,2020-06-14 23:59:19.623,714773320,NULL,40
2020-06-15 00:00:07.000,253874,75,114,29.0,-55.9,200,2020-06-14 23:59:19.950,714773336,NULL,40
2020-06-15 00:00:07.000,255374,75,53,44.0,-41.8,200,2020-06-14 23:59:19.750,714773325,NULL,40
2020-06-15 00:00:07.000,255374,75,127,44.0,-41.8,200,2020-06-14 23:59:19.827,714773329,NULL,40
2020-06-15 00:00:07.000,256548,93,103,244.0,-27.0,200,2020-06-14 23:59:35.307,714773349,NULL,38
2020-06-15 00:00:07.000,257242,93,106,228.0,-42.6,200,2020-06-14 23:59:35.400,714773353,NULL,38
2020-06-15 00:00:07.000,258326,75,121,346.0,-34.0,200,2020-06-14 23:59:19.500,714773316,NULL,40
2020-06-15 00:00:07.000,571169,93,6,55.4,-32.7,1,2020-06-15 00:00:07.333,714774781,NULL,38
2020-06-15 00:00:07.000,1394888,24,14,265.2,-15.5,1,2020-06-15 23:59:21.213,722149487,NULL,40
2020-06-15 00:00:07.000,1742351,75,109,176.0,-65.9,200,2020-06-14 23:59:19.703,714773323,NULL,40
2020-06-15 00:00:07.000,1783576,93,6,55.1,-36.8,1,2020-06-15 00:00:07.460,714774785,NULL,38
2020-06-15 00:00:07.000,1979988,75,109,177.0,-53.1,200,2020-06-14 23:59:19.750,714773324,NULL,40
2020-06-15 00:00:07.000,2199118,75,109,177.0,-49.9,200,2020-06-14 23:59:19.827,714773328,NULL,40
2020-06-15 00:00:07.000,2236381,24,14,262.8,-17.8,1,2020-06-15 23:59:21.497,722149521,NULL,40
2020-06-15 00:00:07.000,2259530,24,12,52.1,-33.5,1,2020-06-15 23:59:21.120,722149483,NULL,40
2020-06-15 00:00:07.000,2915930,75,109,176.0,-67.0,200,2020-06-14 23:59:19.890,714773332,NULL,40
2020-06-15 00:00:07.000,2972908,93,6,53.4,-36.0,1,2020-06-15 00:00:07.460,714774786,NULL,38
2020-06-15 00:00:07.000,3143852,61,51,57.1,-43.1,1,2020-06-16 00:00:37.207,722149717,NULL,0
2020-06-15 00:00:07.000,3412164,66,9,44.8,-54.0,1,2020-06-15 23:59:48.033,722150231,NULL,38
2020-06-15 00:00:07.000,3464394,75,109,176.0,-51.0,200,2020-06-14 23:59:19.890,714773334,NULL,40
2020-06-15 00:00:07.000,3744363,61,51,57.2,-42.3,1,2020-06-16 00:00:37.223,722149720,NULL,0
2020-06-15 00:00:07.000,4071348,66,9,51.4,-43.4,1,2020-06-15 00:00:00.890,714774514,NULL,38
2020-06-15 00:00:07.000,4174308,93,6,55.4,-34.6,1,2020-06-15 00:00:07.537,714774788,NULL,38
2020-06-15 00:00:07.000,4208904,66,9,43.3,-54.9,1,2020-06-15 23:59:48.097,722150233,NULL,38
2020-06-15 00:00:07.000,4345159,94,14,157.7,-20.4,1,2020-06-15 23:59:37.333,722149646,NULL,38
2020-06-15 00:00:07.000,4346241,75,23,321.8,-31.6,1,2020-06-15 23:59:21.433,722149518,NULL,40
2020-06-15 00:00:07.000,4348055,93,7,223.1,-35.7,1,2020-06-15 23:59:37.520,722149674,NULL,38
2020-06-15 00:00:07.000,4348914,93,4,173.3,-26.4,1,2020-06-15 23:59:37.427,722149660,NULL,38
2020-06-15 00:00:07.000,4349443,94,5,145.9,-23.9,1,2020-06-15 23:59:36.243,722149494,NULL,38
2020-06-15 00:00:07.000,4353524,94,3,158.6,-15.1,1,2020-06-15 23:59:37.240,722149629,NULL,38
2020-06-15 00:00:07.000,4366390,94,29,48.5,-51.2,1,2020-06-15 23:59:36.367,722149510,NULL,38
2020-06-15 00:00:07.000,4620346,75,25,55.6,-28.1,1,2020-06-15 23:59:21.323,722149505,NULL,40
2020-06-15 00:00:07.000,4668250,84,104,56.0,-20.1,200,2020-06-15 00:00:35.290,714773372,259861415,0
2020-06-15 00:00:07.000,4789059,251,114,25.0,-42.2,200,2020-06-14 23:59:19.950,714773337,NULL,40
2020-06-15 00:00:07.000,5265056,93,6,44.9,-18.5,1,2020-06-15 00:00:07.910,714774806,NULL,38
2020-06-15 00:00:07.000,5357346,75,108,79.0,28.5,200,2020-06-14 23:59:20.093,714773341,NULL,40
2020-06-15 00:00:07.000,5607225,66,9,44.0,-50.5,1,2020-06-15 23:59:48.440,722150244,NULL,38
2020-06-15 00:00:07.000,5741060,61,51,57.6,-58.2,1,2020-06-16 00:00:37.240,722149724,NULL,0
2020-06-15 00:00:07.000,6068420,66,9,49.7,-49.4,1,2020-06-15 00:00:01.060,714774523,NULL,38
2020-06-15 00:00:07.000,6571806,93,6,54.0,-33.0,1,2020-06-15 00:00:07.957,714774807,NULL,38
2020-06-15 00:00:07.000,7004507,75,121,341.0,-12.0,200,2020-06-14 23:59:20.170,714773342,NULL,40
2020-06-15 00:00:07.000,7140221,61,51,55.5,-59.4,1,2020-06-16 00:00:37.240,722149726,NULL,0
2020-06-15 00:00:07.000,7773298,93,6,55.7,-34.9,1,2020-06-15 00:00:08.100,714774810,NULL,38
2020-06-15 00:00:07.000,7912118,93,9,348.6,-23.3,1,2020-06-15 23:59:36.633,722149549,NULL,38
2020-06-15 00:00:07.000,8467251,66,9,48.3,-43.2,1,2020-06-15 00:00:01.110,714774527,NULL,38
2020-06-15 00:00:07.000,8667246,66,9,49.8,-50.3,1,2020-06-15 00:00:01.437,714774546,NULL,38
2020-06-15 00:00:07.000,8785743,93,6,53.8,-35.8,1,2020-06-15 00:00:08.147,714774811,NULL,38
2020-06-15 00:00:07.000,8803917,66,9,45.0,-58.5,1,2020-06-15 23:59:48.533,722150247,NULL,38
2020-06-15 00:00:07.000,8997804,66,9,27.2,-37.4,1,2020-06-15 23:59:48.613,722150249,NULL,38
2020-06-15 00:00:07.000,9454260,66,9,47.0,-29.9,1,2020-06-15 00:00:01.500,714774548,NULL,38
2020-06-15 00:00:07.000,9974442,93,6,57.3,-36.1,1,2020-06-15 00:00:08.190,714774812,NULL,38
2020-06-15 00:00:08.000,66146,66,9,45.1,-36.6,1,2020-06-15 00:00:01.607,714774551,NULL,38
2020-06-15 00:00:08.000,691606,71,106,62.0,-20.9,200,2020-06-15 00:00:35.353,714773376,259861417,0
2020-06-15 00:00:08.000,866162,84,104,53.0,-21.7,200,2020-06-15 00:00:35.320,714773374,259861416,0
2020-06-15 00:00:08.000,988953,71,106,46.0,-29.3,200,2020-06-15 00:00:36.783,714773413,259861418,0
2020-06-15 00:00:08.000,1174593,93,6,55.1,-33.4,1,2020-06-15 00:00:08.410,714774824,NULL,38
2020-06-15 00:00:08.000,1465282,66,9,48.0,-35.1,1,2020-06-15 00:00:01.653,714774554,NULL,38
2020-06-15 00:00:08.000,1669730,66,9,49.9,-45.9,1,2020-06-15 00:00:01.810,714774567,NULL,38
2020-06-15 00:00:08.000,2266234,66,9,51.1,-49.7,1,2020-06-15 00:00:01.873,714774570,NULL,38
2020-06-15 00:00:08.000,2375069,93,6,58.1,-36.6,1,2020-06-15 00:00:08.457,714774825,NULL,38
2020-06-15 00:00:08.000,3467806,93,6,42.6,-18.4,1,2020-06-15 00:00:08.613,714774828,NULL,38
2020-06-15 00:00:08.000,4776626,93,6,57.4,-35.6,1,2020-06-15 00:00:08.660,714774829,NULL,38
2020-06-15 00:00:08.000,5332936,75,108,78.0,19.5,200,2020-06-14 23:59:20.903,714773358,NULL,40
2020-06-15 00:00:08.000,5598444,66,9,45.9,-57.6,1,2020-06-15 23:59:48.643,722150250,NULL,38
2020-06-15 00:00:08.000,5888964,71,106,52.0,-23.2,200,2020-06-15 00:00:36.800,714773414,259861419,0
2020-06-15 00:00:08.000,5976859,93,6,56.1,-35.5,1,2020-06-15 00:00:08.707,714774831,NULL,38
2020-06-15 00:00:08.000,6196735,66,9,45.3,-60.6,1,2020-06-15 23:59:48.707,722150253,NULL,38
2020-06-15 00:00:08.000,6942408,251,114,25.0,-45.9,200,2020-06-14 23:59:21.090,714773364,NULL,40
2020-06-15 00:00:08.000,7187218,93,6,54.7,-36.9,1,2020-06-15 00:00:09.003,714774855,NULL,38
2020-06-15 00:00:08.000,7853580,66,9,52.1,-42.3,1,2020-06-15 00:00:02.277,714774589,NULL,38
2020-06-15 00:00:08.000,8044499,66,9,47.5,-38.9,1,2020-06-15 00:00:02.353,714774591,NULL,38
2020-06-15 00:00:08.000,8177142,93,6,55.7,-33.8,1,2020-06-15 00:00:09.067,714774857,NULL,38
2020-06-15 00:00:08.000,8585210,71,106,48.0,-23.8,200,2020-06-15 00:00:36.817,714773415,259861420,0
2020-06-15 00:00:08.000,8992623,66,9,47.1,-64.1,1,2020-06-15 23:59:48.847,722150257,NULL,38
2020-06-15 00:00:08.000,9043286,66,9,45.7,-41.9,1,2020-06-15 00:00:02.450,714774592,NULL,38
2020-06-15 00:00:08.000,9058648,66,9,53.8,-43.3,1,2020-06-15 00:00:02.527,714774593,NULL,38
2020-06-15 00:00:08.000,9377251,93,6,55.7,-33.7,1,2020-06-15 00:00:09.337,714774860,NULL,38
2020-06-15 00:00:08.000,9451357,66,9,52.2,-50.4,1,2020-06-15 00:00:02.760,714774597,NULL,38
2020-06-15 00:00:09.000,286949,71,106,51.0,-22.4,200,2020-06-15 00:00:36.830,714773416,259861421,0
2020-06-15 00:00:09.000,577888,93,6,56.1,-34.2,1,2020-06-15 00:00:09.383,714774861,NULL,38
2020-06-15 00:00:09.000,655797,15,51,49.8,-51.2,1,2020-06-16 00:00:37.270,722149727,NULL,0
2020-06-15 00:00:09.000,659653,66,9,48.6,-40.0,1,2020-06-15 00:00:02.823,714774598,NULL,38
2020-06-15 00:00:09.000,1778014,93,6,57.2,-35.5,1,2020-06-15 00:00:09.510,714774864,NULL,38
2020-06-15 00:00:09.000,1872452,24,14,151.7,-22.3,1,2020-06-15 23:59:23.320,722149762,NULL,40
2020-06-15 00:00:09.000,1889984,24,12,49.3,-33.7,1,2020-06-15 23:59:23.120,722149749,NULL,40
2020-06-15 00:00:09.000,2573334,66,9,47.9,-52.6,1,2020-06-15 23:59:49.033,722150261,NULL,38
2020-06-15 00:00:09.000,2787787,66,9,44.6,-56.2,1,2020-06-15 23:59:49.080,722150263,NULL,38
2020-06-15 00:00:09.000,2977773,93,6,55.1,-36.1,1,2020-06-15 00:00:09.570,714774865,NULL,38
2020-06-15 00:00:09.000,3056182,66,9,45.9,-41.8,1,2020-06-15 00:00:02.823,714774599,NULL,38
2020-06-15 00:00:09.000,3240239,66,9,49.0,-39.0,1,2020-06-15 00:00:02.870,714774600,NULL,38
2020-06-15 00:00:09.000,3381930,66,9,47.1,-51.7,1,2020-06-15 23:59:49.440,722150282,NULL,38
2020-06-15 00:00:09.000,3385937,66,9,47.3,-49.8,1,2020-06-15 23:59:49.500,722150283,NULL,38
2020-06-15 00:00:09.000,4057067,66,9,52.2,-50.6,1,2020-06-15 00:00:02.917,714774604,NULL,38
2020-06-15 00:00:09.000,4179820,93,6,57.9,-36.3,1,2020-06-15 00:00:09.620,714774867,NULL,38
2020-06-15 00:00:09.000,4230833,75,23,184.4,63.3,1,2020-06-15 23:59:23.180,722149754,NULL,40
2020-06-15 00:00:09.000,4371972,66,9,48.7,-55.4,1,2020-06-15 23:59:49.640,722150284,NULL,38
2020-06-15 00:00:09.000,5378917,93,6,55.6,-34.3,1,2020-06-15 00:00:09.820,714774871,NULL,38
2020-06-15 00:00:09.000,5501677,75,108,75.0,19.7,200,2020-06-14 23:59:22.090,714773390,NULL,40
2020-06-15 00:00:09.000,5587464,66,9,42.8,-52.7,1,2020-06-15 23:59:49.690,722150285,NULL,38
2020-06-15 00:00:09.000,5683960,71,106,47.0,-28.3,200,2020-06-15 00:00:36.847,714773417,259861422,0
2020-06-15 00:00:09.000,6058058,66,9,52.9,-51.6,1,2020-06-15 00:00:03.027,714774610,NULL,38
2020-06-15 00:00:09.000,6076508,83,108,177.0,-61.6,200,2020-06-15 00:00:37.033,714773432,259861429,0
2020-06-15 00:00:09.000,6578698,93,6,56.5,-33.9,1,2020-06-15 00:00:09.853,714774876,NULL,38
2020-06-15 00:00:09.000,7045198,66,9,46.7,-37.1,1,2020-06-15 00:00:03.370,714774625,NULL,38
2020-06-15 00:00:09.000,7792271,93,6,51.9,-34.2,1,2020-06-15 00:00:10.010,714774884,NULL,38
2020-06-15 00:00:09.000,8209906,75,23,189.6,180.0,1,2020-06-15 23:59:23.523,722149773,NULL,40
2020-06-15 00:00:09.000,8350401,75,33,24.1,-21.1,1,2020-06-15 23:59:23.680,722149795,NULL,40
2020-06-15 00:00:09.000,8356717,75,25,258.7,59.0,1,2020-06-15 23:59:23.617,722149787,NULL,40
2020-06-15 00:00:09.000,8358662,75,21,102.9,33.6,1,2020-06-15 23:59:23.570,722149779,NULL,40
2020-06-15 00:00:09.000,8463182,83,108,179.0,-133.0,200,2020-06-15 00:00:37.517,714773472,259861451,0
2020-06-15 00:00:09.000,8981400,93,6,55.1,-34.4,1,2020-06-15 00:00:10.057,714774886,NULL,38
2020-06-15 00:00:09.000,9007559,34,104,187.0,-116.7,200,2020-06-14 23:59:24.133,714773522,NULL,40
2020-06-15 00:00:09.000,9095600,251,114,24.0,-40.5,200,2020-06-14 23:59:22.573,714773401,NULL,40
2020-06-15 00:00:09.000,9113616,83,108,182.0,-127.0,200,2020-06-15 00:00:37.550,714773475,259861453,0
2020-06-15 00:00:09.000,9177341,66,9,43.5,-50.7,1,2020-06-15 23:59:49.843,722150288,NULL,38
2020-06-15 00:00:09.000,9282053,71,106,51.0,-22.6,200,2020-06-15 00:00:36.863,714773418,259861423,0
2020-06-15 00:00:09.000,9556293,83,108,182.0,-72.2,200,2020-06-15 00:00:37.580,714773477,259861455,0
2020-06-15 00:00:09.000,9979535,71,106,46.0,-33.5,200,2020-06-15 00:00:36.893,714773421,259861424,0
2020-06-15 00:00:10.000,52757,66,9,51.8,-49.2,1,2020-06-15 00:00:03.417,714774627,NULL,38
2020-06-15 00:00:10.000,180732,93,6,55.4,-34.6,1,2020-06-15 00:00:10.133,714774890,NULL,38
2020-06-15 00:00:10.000,984228,71,106,49.0,-20.3,200,2020-06-15 00:00:36.910,714773422,259861425,0
2020-06-15 00:00:10.000,1012852,15,51,65.8,-38.3,1,2020-06-16 00:00:40.843,722149908,NULL,0
2020-06-15 00:00:10.000,1134919,75,109,176.0,119.8,200,2020-06-14 23:59:22.493,714773400,NULL,40
2020-06-15 00:00:10.000,1381055,93,6,55.7,-34.0,1,2020-06-15 00:00:10.273,714774894,NULL,38
2020-06-15 00:00:10.000,1443890,66,9,49.6,-39.4,1,2020-06-15 00:00:03.603,714774630,NULL,38
2020-06-15 00:00:10.000,1578972,23,106,48.0,-37.1,200,2020-06-14 23:59:22.680,714773407,NULL,40
2020-06-15 00:00:10.000,1583617,23,106,45.0,51.0,200,2020-06-14 23:59:22.900,714773412,NULL,40
2020-06-15 00:00:10.000,1766064,23,106,46.0,-21.8,200,2020-06-14 23:59:23.040,714773420,NULL,40
2020-06-15 00:00:10.000,2578053,71,106,46.0,-28.5,200,2020-06-15 00:00:36.923,714773424,259861426,0
2020-06-15 00:00:10.000,2581934,93,6,58.1,-36.4,1,2020-06-15 00:00:10.320,714774895,NULL,38
2020-06-15 00:00:10.000,2767736,83,108,182.0,-20.5,200,2020-06-15 00:00:37.597,714773479,259861457,0
2020-06-15 00:00:10.000,3080155,71,106,51.0,-19.6,200,2020-06-15 00:00:36.957,714773426,259861427,0
2020-06-15 00:00:10.000,3248184,66,9,50.3,-44.7,1,2020-06-15 00:00:03.667,714774632,NULL,38
2020-06-15 00:00:10.000,3701611,83,108,205.0,-47.1,200,2020-06-15 00:00:37.627,714773483,259861460,0
2020-06-15 00:00:10.000,3782562,93,6,56.9,-36.3,1,2020-06-15 00:00:10.610,714774898,NULL,38
2020-06-15 00:00:10.000,3879147,23,106,43.0,-37.8,200,2020-06-14 23:59:23.120,714773428,NULL,40
2020-06-15 00:00:10.000,3887543,23,106,49.0,32.1,200,2020-06-14 23:59:23.243,714773435,NULL,40
2020-06-15 00:00:10.000,3910763,61,51,62.0,-54.3,1,2020-06-16 00:00:40.873,722149910,NULL,0
2020-06-15 00:00:10.000,4063152,23,106,46.0,-20.8,200,2020-06-14 23:59:23.320,714773443,NULL,40
2020-06-15 00:00:10.000,4669163,84,122,295.0,-107.2,200,2020-06-15 00:00:37.050,714773433,259861430,0
2020-06-15 00:00:10.000,4672782,84,114,262.0,-77.5,200,2020-06-15 00:00:37.067,714773434,259861431,0
2020-06-15 00:00:10.000,4676539,84,113,275.0,-41.5,200,2020-06-15 00:00:38.063,714773533,259861484,0
2020-06-15 00:00:10.000,4679673,71,106,54.0,-21.8,200,2020-06-15 00:00:37.020,714773431,259861428,0
2020-06-15 00:00:10.000,4680722,195,136,116.0,-24.0,200,2020-06-14 23:59:38.893,714773525,NULL,38
2020-06-15 00:00:10.000,4683260,195,134,123.0,-18.9,200,2020-06-14 23:59:38.503,714773482,NULL,38
